sample_id,sample_type,date_collected,cov_detected,genus,clade,accession_number,strain,sample_d,recapture_bats_infection_status,gender,age,fa_mm,mass_g,fmi_kg_m2,reproductive_status,reproductive_condition,teat_assessment,comments_ra_rousettus_aegyptiacus,decisions_based_on_data_sheets,x21,x22
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9796,NA,F,A,94.9,113,12.547176829694836,Active,Not pregnant,Sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9797,NA,F,A,92.9,119,13.788452692282288,Active,Pregnant,Sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9798,NA,M,SA,85.4,86,11.791870739158332,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9799,NA,M,A,96.7,125,13.367711522646504,Active,Scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9800,NA,F,A,91.8,120,14.239537499822006,Active,Pregnant,Sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,1,beta,3,MZ547503,BtCoV/Rousettus/LP/RSA/UP9801/2018,UP 9801,NA,F,A,91,107,12.921144789276656,Active,Pregnant,Sclerotized teats,very early stages of pregnancy.,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9802,NA,F,A,90.3,127,15.575005917275872,Active,Pregnant,Sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9808,NA,M,A,89,85,10.73096831208181,Active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9809,NA,F,SA,85.2,73,10.056426194097291,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9810,NA,F,SA,84.1,76,10.745375600362516,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9811,NA,F,SA,88.6,90,11.465026573383813,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9812,NA,F,SA,88.3,85,10.901782633845032,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9813,NA,F,SA,88,72,9.297520661157025,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9814,NA,F,SA,85.1,87,12.01323941833828,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9815,NA,F,A,89.2,80,10.054495364877635,Active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9816,NA,F,SA,80.7,78,11.97698576120654,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9817,NA,F,SA,84,81,11.479591836734693,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,1,beta,3,MZ547504,BtCoV/Rousettus/LP/RSA/UP9818/2018,UP 9818,NA,F,A,98.4,116,11.980302729856568,Active,Not pregnant,Sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9819,NA,M,SA,83.2,77,11.123566937869823,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9820,NA,M,SA,87.3,83,10.890544776540455,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9821,NA,M,A,91.2,85,10.219490612496152,Active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9822,NA,M,SA,84.7,80,11.151240087592992,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,1,beta,2,MZ547610,BtCoV/Rousettus/LP/RSA/UP9823/2018,UP 9823,Positive,M,SA,81.4,75,11.319114513217707,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,1,beta,2,MZ547612,BtCoV/Rousettus/LP/RSA/UP9824/2018,UP 9824,NA,M,SA,86.8,87,11.547282804901355,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9825,NA,M,A,92,86,10.160680529300567,Active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9826,NA,M,SA,85.1,84,11.598989783223168,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9827,NA,M,A,94.9,120,13.324435571357347,Active,Scrotal,Not applicable,Scrotal.,NA,NA,NA
NA,Rectal swab,2018-08-01T00:00:00Z,0,NA,NA,NA,NA,UP 9828,NA,M,A,92.7,122,14.19712356966889,Active,Scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,1,beta,2,MZ547611,BtCoV/Rousettus/LP/RSA/UP9823R/2018,UP 9823 R,Positive/ positive,M,SA,83.4,75,10.782740713903696,Not-active,Not scrotal,Not applicable,Non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9971,NA,F,A,99,121,12.345679012345677,Active,Not pregnant,Sclerotized teats,Sclerotised teats.,"Female, A, not pregnant, teat assessment as sclerotised, reassign to Active",NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9972,NA,F,A,94.1,123,13.890755419935608,Active,Pregnant,Sclerotized teats,Pregnant - sclerotised nipple.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9973,NA,M,SA,85.2,86,11.847296612224206,Not-active,Not scrotal,Not applicable,Juvenile - non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9974,NA,F,A,92,116,13.705103969754255,Active,Pregnant,Sclerotized teats,Sclerotised teats.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9975,NA,F,A,89.2,89,11.18562609342637,Active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9976,NA,F,SA,87.2,82,10.784024913727801,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9977,NA,F,SA,88.2,89,11.440706290074608,Not-active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,1,beta,2,MZ547569,BtCoV/Rousettus/LP/RSA/UP9978/2018,UP 9978,NA,F,A,94.5,118,13.213515859018504,Active,Pregnant,Sclerotized teats,Pregnant - sclerotised nipple.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9979,NA,F,A,96.7,123,13.15382813828416,Active,Pregnant,Sclerotized teats,Pregnant - sclerotised nipple.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9980,NA,M,A,97.7,143,14.981210628487974,Active,Scrotal,Not applicable,Scrotal.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9981,NA,M,SA,87,84,11.097899326198972,Not-active,Not scrotal,Not applicable,Non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9982,NA,F,SA,88.7,92,11.69339412203582,Not-active,Not pregnant,Non-sclerotized teats,Non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9984,NA,M,SA,86.9,85,11.255877885642928,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9985,NA,F,A,99.5,126,12.726951339612635,Active,Pregnant,Sclerotized teats,Pregnant - sclerotised nipple.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9986,NA,F,A,90.3,98,12.018508503094768,Active,Not pregnant,Non-sclerotized teats,Non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,1,beta,2,MZ547613,BtCoV/Rousettus/LP/RSA/UP9987/2018,UP 9987,NA,F,A,90.8,90,10.916183120184751,Active,Not pregnant,Non-sclerotized teats,Non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9988,NA,F,A,93.7,109,12.415016931121711,Active,Pregnant,Sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9989,NA,F,SA,80.3,67,10.390673827443477,Not-active,Not pregnant,Non-sclerotized teats,Juvenile.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9990,NA,F,A,95.3,115,12.662283681399327,Active,Pregnant,Sclerotized teats,Sclerotised teats.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9991,NA,F,A,89.5,97,12.109484722699042,Active,Not pregnant,Non-sclerotized teats,Juvenile.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9992,NA,F,A,97.3,122,12.886475432779601,Active,Pregnant,Sclerotized teats,Sclerotised teats.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,1,beta,2,MZ547614,BtCoV/Rousettus/LP/RSA/UP9993/2018,UP 9993,NA,F,A,89.8,90,11.160658925302952,Active,Not pregnant,Non-sclerotized teats,Non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9994,NA,F,A,90.7,95,11.548059986701496,Active,Not pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9995,NA,M,A,94.7,125,13.938307934019393,Active,Scrotal,Not applicable,Scrotal.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9996,NA,F,SA,87.1,82,10.808801527995456,Not-active,Not pregnant,Non-sclerotized teats,Non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9997,NA,M,A,93,113,13.065094230546883,Active,Scrotal,Not applicable,Scrotal.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9998,NA,F,A,93.6,113,12.898129885309375,Active,Pregnant,Sclerotized teats,Sclerotised teats.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 9999,NA,M,A,97.9,136,14.189710164736276,Active,Scrotal,Not applicable,Scrotal.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10000,NA,M,A,91.4,101,12.090074647233166,Active,Not scrotal,Not applicable,Non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10001,NA,M,A,91,117,14.128728414442701,Active,Scrotal,Not applicable,Scrotal,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10002,NA,M,A,94.7,128,14.272827324435859,Active,Not scrotal,Not applicable,Recapture - SMA 471,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10003,NA,M,A,96.1,121,13.102030164988129,Active,Scrotal,Not applicable,Scrotal.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10004,NA,M,A,94.5,117,13.10153691106072,Active,Scrotal,Not applicable,Scrotal.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10005,NA,M,A,92.9,125,14.483668794414168,Active,Scrotal,Not applicable,Scrotal.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10006,NA,M,A,92.4,118,13.820955379396935,Active,Scrotal,Not applicable,Scrotal.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10007,NA,M,A,99,125,12.75380063258851,Active,Scrotal,Not applicable,Scrotal.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10008,NA,M,A,94.9,128,14.212731276114503,Active,Scrotal,Not applicable,Scrotal.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10009,NA,M,A,96.1,128,13.859998852218848,Active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10010,Negative,M,SA,84.5,74,10.36378278071496,Not-active,Not scrotal,Not applicable,Non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,1,beta,2,MZ547615,BtCoV/Rousettus/LP/RSA/UP10011/2018,UP 10011,NA,M,A,89,84,10.604721626057318,Active,Not scrotal,Not applicable,Non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10012,NA,F,A,89,88,11.109708370155284,Active,Not pregnant,Non-sclerotized teats,Non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10013,NA,F,SA,88.4,85,10.877131917855898,Not-active,Not pregnant,Non-sclerotized teats,Non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10014,NA,M,SA,87,94,12.419077817413134,Not-active,Not scrotal,Not applicable,Non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10019,NA,F,SA,87.4,81,10.603815278919614,Not-active,Not pregnant,Non-sclerotized teats,Non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10020,NA,M,SA,87.3,104,13.64598381638804,Not-active,Not scrotal,Not applicable,Non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10021,NA,M,SA,86,98,13.250405624661981,Not-active,Not scrotal,Not applicable,Non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10022,NA,M,A,90.2,100,12.290991686373223,Active,Not scrotal,Not applicable,Non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10023,NA,M,A,91.9,97,11.485256837575971,Active,Not scrotal,Not applicable,Non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10024,NA,M,SA,84.5,87,12.184447323272993,Not-active,Not scrotal,Not applicable,Non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10025,NA,M,A,101.3,137,13.350627430764328,Active,Scrotal,Not applicable,Scrotal.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10026,NA,M,A,93.4,94,10.775417375475149,Active,Not scrotal,Not applicable,Non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10027,NA,M,SA,88.3,86,11.030038900125561,Not-active,Not scrotal,Not applicable,Non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-09-04T00:00:00Z,0,NA,NA,NA,NA,UP 10028,NA,M,SA,84.5,77,10.78393613668989,Not-active,Not scrotal,Not applicable,Non-reproductive.,NA,NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10010,Negative,M,SA,85.1,90,12.427489053453392,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10044,NA,F,A,93.8,124,14.093407467687454,Active,Pregnant,Not recorded,Pregnant.,"Female A, pregnant, teat assessment not recorded, cannot assume condition",NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10045,NA,F,A,94,146,16.523313716613853,Active,Pregnant,Not recorded,Recapture SMA 276. Pregnant,"Female A, pregnant, teat assessment not recorded, cannot assume condition",NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10046,NA,F,A,89.4,95,11.886351465649694,Active,Not pregnant,Non-sclerotized teats,NA,"Female A, not pregnant, teat assessment not recorded, due to being just over cutoff for SA - will deem as non-sclerotized",NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10047,NA,M,A,98.5,138,14.223504857120771,Active,Scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10048,NA,M,A,99.5,133,13.434004191813337,Active,Scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10049,NA,F,A,97,132,14.029121054309703,Active,Pregnant,Not recorded,Pregnant.,"Female A, pregnant, teat assessment not recorded, cannot assume condition",NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10050,NA,F,A,95.7,133,14.52204457284989,Active,Pregnant,Not recorded,Pregnant.,"Female A, pregnant, teat assessment not recorded, cannot assume condition",NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10051,NA,F,A,99.4,112,11.33561934990223,Active,Pregnant,Not recorded,Pregnant.,"Female A, pregnant, teat assessment not recorded, cannot assume condition",NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10052,NA,F,A,101,141,13.82217429663758,Active,Pregnant,Not recorded,Pregnant.,"Female A, pregnant, teat assessment not recorded, cannot assume condition",NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10053,NA,M,A,89.3,103,12.916186489668933,Active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10054,NA,M,A,92.9,116,13.440844641216348,Active,Scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10055,NA,M,A,97.3,137,14.470878149924637,Active,Scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10056,NA,F,A,92.9,116,13.440844641216348,Active,Pregnant,Not recorded,Pregnant.,"Female A, pregnant, teat assessment not recorded, cannot assume condition",NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10057,NA,F,A,90.2,110,13.520090855010544,Active,Pregnant,Not recorded,Pregnant.,"Female A, pregnant, teat assessment not recorded, cannot assume condition",NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10058,NA,F,A,93.7,136,15.490296354427091,Active,Pregnant,Not recorded,Pregnant.,"Female A, pregnant, teat assessment not recorded, cannot assume condition",NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,1,alpha,1,MZ547463,BtCoV/Rousettus/LP/RSA/UP10059/2018,UP 10059,NA,F,A,90.8,94,11.401346814415184,Active,Pregnant,Non-sclerotized teats,NA,NA,NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10060,NA,F,A,89.9,108,13.363012418940336,Active,Pregnant,Not recorded,NA,"Female A, pregnant, teat assessment not recorded, cannot assume condition",NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10061,NA,M,SA,86.8,84,11.149100639215103,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10062,NA,M,A,98,135,14.05664306538942,Active,Scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10063,NA,M,A,84.9,86,11.931171016688376,Active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10064,NA,M,SA,86.7,88,11.706969238607988,Not-active,Not scrotal,Not applicable,NA,NA,NA,86
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10065,NA,F,SA,84.8,73,10.151521893912424,Not-active,Not pregnant,Non-sclerotized teats,NA,"Female SA, not pregnant, teat assessment  not recorded, will assume non-sclerotised due to SA",NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10066,NA,F,SA,83.4,73,10.49520096153293,Not-active,Not pregnant,Non-sclerotized teats,NA,"Female SA, not pregnant, teat assessment  not recorded, will assume non-sclerotised due to SA",NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10067,NA,M,A,89.7,92,11.434125146499728,Active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10068,NA,M,SA,88.4,93,11.900861980712923,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10069,NA,M,A,91.2,132,15.870267774699908,Active,Scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10070,NA,M,A,93.4,131,15.01680506582175,Active,Scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10071,NA,M,A,92.8,98,11.379681926278241,Active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10072,NA,M,A,92.5,124,14.492330168005845,Active,Scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10073,NA,F,SA,85.5,78,10.669949728121471,Not-active,Not pregnant,Non-sclerotized teats,NA,"Female SA, not pregnant, teat assessment  not recorded, will assume non-sclerotised due to SA",NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10074,NA,M,SA,84.6,102,14.251462870747616,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10075,NA,M,SA,86.1,93,12.545172738934957,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10076,NA,F,SA,88.7,87,11.057883571925176,Not-active,Not pregnant,Non-sclerotized teats,NA,"Female SA, not pregnant, teat assessment  not recorded, will assume non-sclerotised due to SA",NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10077,NA,M,SA,84.5,89,12.464549560589614,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10078,NA,F,SA,83,79,11.4675569748875,Not-active,Not pregnant,Non-sclerotized teats,NA,"Female SA, not pregnant, teat assessment  not recorded, will assume non-sclerotised due to SA",NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 10079,NA,M,A,92.1,102,12.024884437323829,Active,Not scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-10-02T00:00:00Z,0,NA,NA,NA,NA,UP 9012,Negative,M,A,90.2,129,15.855379275421457,Active,Scrotal,Not applicable,NA,NA,NA,NA
NA,Rectal swab,2018-11-06T00:00:00Z,0,NA,NA,NA,NA,UP 10109,NA,F,A,94.2,140,15.777065555961252,Active,Lactating,Sclerotized teats,With pup.,"Due to lactation indicated, assume sclerotised teats",NA,NA
NA,Rectal swab,2018-11-06T00:00:00Z,0,NA,NA,NA,NA,UP 10110,Negative,F,A,91.5,157,18.752426169787096,Active,Pregnant,Not recorded,Pregnant.,"Female, A, not pregnant but teat assessment  not recorded",NA,NA
NA,Rectal swab,2018-11-06T00:00:00Z,0,NA,NA,NA,NA,UP 10111,NA,F,A,91.4,135,16.160000766103735,Active,Lactating,Sclerotized teats,With pup.,"Due to lactation indicated, assume sclerotised teats",NA,NA
NA,Rectal swab,2018-11-06T00:00:00Z,0,NA,NA,NA,NA,UP 10114,NA,F,A,92.3,148,17.37233971375549,Active,Pregnant,Not recorded,Pregnant.,"Female, A, not pregnant but teat assessment  not recorded",NA,NA
NA,Rectal swab,2018-11-06T00:00:00Z,0,NA,NA,NA,NA,UP 10115,NA,F,A,89.4,122,15.26457767167645,Active,Pregnant,Not recorded,Pregnant.,"Female, A, not pregnant but teat assessment  not recorded",NA,NA
NA,Rectal swab,2018-11-06T00:00:00Z,0,NA,NA,NA,NA,UP 10116,NA,F,A,93.9,134,15.197551152802301,Active,Pregnant,Not recorded,Pregnant.,"Female, A, not pregnant but teat assessment  not recorded",NA,NA
NA,Rectal swab,2018-11-06T00:00:00Z,0,NA,NA,NA,NA,UP 10118,NA,F,A,90.2,150,18.436487529559834,Active,Pregnant,Not recorded,Pregnant.,"Female, A, not pregnant but teat assessment  not recorded",NA,NA
NA,Rectal swab,2018-11-06T00:00:00Z,0,NA,NA,NA,NA,UP 10119,NA,F,A,94.5,150,16.79684219366759,Active,Pregnant,Not recorded,Pregnant.,"Female, A, not pregnant but teat assessment  not recorded",NA,NA
NA,Rectal swab,2018-11-06T00:00:00Z,0,NA,NA,NA,NA,UP 10120,NA,F,A,95,111,12.299168975069252,Active,Pregnant,Not recorded,Pregnant.,NA,NA,NA
NA,Rectal swab,2018-11-06T00:00:00Z,0,NA,NA,NA,NA,UP 10121,NA,M,SA,87.9,96,12.424916617161138,Not-active,Not scrotal,Not applicable,NA,NA,NA,NA
